Sku,Click Cnt,Sale Qty,Live Stock,Initital Stock,Size Count,Offer,Category,Brand,MRP,Special Price,Padded
103878,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103905,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103879,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103906,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103880,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103907,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103881,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103908,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103882,0,0,1,0,1,,Bra,Shyle,699,199,Padded
103909,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103883,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103910,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103884,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103911,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103885,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103912,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103886,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103913,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103887,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103914,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103888,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103915,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103889,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103916,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103890,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103917,0,0,1,0,1,,Bra,Shyle,699,199,Padded
103891,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103918,0,0,0,0,0,,Bra,Susie,649,199,Padded
103892,0,0,4,0,1,,Bra,Susie,649,199,Padded
103919,0,0,0,0,0,,Bra,Susie,649,199,Padded
103893,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103920,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103894,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103921,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103895,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103922,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103896,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103923,0,0,8,0,2,,Bra,Shyle,649,199,Padded
103897,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103924,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103898,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103925,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103899,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103926,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103900,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103927,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103901,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103928,0,0,0,0,0,,Bra,Susie,799,199,Padded
103902,0,0,0,0,0,,Bra,Susie,599,199,Non-Padded
103929,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103903,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103930,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103904,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103931,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103905,0,0,0,0,0,,Bra,Susie,699,199,Padded
103932,0,0,0,0,0,,Bra,Susie,699,199,Padded
103906,0,0,0,0,0,,Bra,Susie,699,199,Padded
103933,0,0,0,0,0,,Bra,Susie,699,199,Padded
103907,0,0,0,0,0,,Bra,Susie,699,199,Padded
103934,0,0,3,0,1,,Bra,Susie,599,199,Non-Padded
103908,0,0,0,0,0,,Bra,Susie,799,199,Padded
103935,0,0,4,0,2,,Bra,Susie,799,199,Padded
103909,0,0,0,0,0,,Bra,Susie,799,199,Padded
103936,0,0,0,0,0,,Bra,Susie,799,199,Padded
103910,0,0,0,0,0,,Bra,Susie,649,199,Padded
103937,0,0,0,0,0,,Bra,Susie,649,199,Padded
103911,0,0,0,0,0,,Bra,Susie,649,199,Padded
103938,0,0,0,0,0,,Bra,Susie,649,199,Padded
103912,0,0,0,0,0,,Bra,Susie,699,199,Padded
103939,0,0,0,0,0,,Bra,Susie,699,199,Padded
103913,0,0,0,0,0,,Bra,Susie,699,199,Padded
103940,0,0,0,0,0,,Bra,Susie,699,199,Padded
103914,0,0,0,0,0,,Bra,Susie,699,199,Padded
103941,0,0,0,0,0,,Bra,Susie,699,199,Padded
103915,0,0,0,0,0,,Bra,Susie,649,199,Padded
103942,0,0,0,0,0,,Bra,Susie,649,199,Padded
103916,0,0,0,0,0,,Bra,Susie,649,199,Padded
103943,0,0,0,0,0,,Bra,Susie,649,199,Padded
103917,0,0,0,0,0,,Bra,Susie,649,199,Padded
103944,0,0,0,0,0,,Bra,Susie,649,199,Padded
103918,0,0,0,0,0,,Bra,Susie,649,199,Padded
103945,0,0,0,0,0,,Bra,Susie,649,199,Padded
103919,0,0,0,0,0,,Bra,Susie,649,199,Padded
103946,0,0,0,0,0,,Bra,Susie,649,199,Padded
103920,0,0,0,0,0,,Bra,Susie,649,199,Padded
103947,0,0,0,0,0,,Bra,Susie,649,199,Padded
103921,0,0,0,0,0,,Bra,Susie,649,199,Padded
103948,0,0,0,0,0,,Bra,Susie,649,199,Padded
103922,0,0,0,0,0,,Bra,Susie,649,199,Padded
103949,0,0,0,0,0,,Bra,Susie,649,199,Padded
103923,0,0,0,0,0,,Bra,Susie,649,199,Padded
103950,0,0,0,0,0,,Bra,Susie,649,199,Padded
103924,0,0,0,0,0,,Bra,Susie,649,199,Padded
103951,0,0,0,0,0,,Bra,Susie,649,199,Padded
103925,0,0,0,0,0,,Bra,Susie,649,199,Padded
103952,0,0,0,0,0,,Bra,Susie,649,199,Padded
103926,0,0,0,0,0,,Bra,Susie,649,199,Padded
103953,0,0,0,0,0,,Bra,Susie,649,199,Padded
103927,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103954,0,0,0,0,0,,Bra,Susie,799,199,Padded
103928,0,0,5,0,1,,Bra,Susie,799,199,Padded
103955,0,0,0,0,0,,Bra,Susie,699,199,Padded
103929,0,0,0,0,0,,Bra,Susie,799,199,Padded
103956,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103930,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103957,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103931,0,0,-1,0,1,,Bra,Shyle,699,199,Padded
103958,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103932,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103959,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103933,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103960,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103934,0,0,3,0,1,,Bra,Shyle,699,199,Padded
103961,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103935,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103962,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103936,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103963,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103937,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103964,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103938,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103965,0,0,2,0,1,,Bra,Shyle,699,199,Padded
103939,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103966,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103940,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103967,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103941,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103968,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103942,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103969,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103943,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103970,0,0,1,0,1,,Bra,Shyle,699,199,Padded
103944,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103971,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103945,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103972,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103946,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103973,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103947,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103974,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103948,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103975,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103949,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103976,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103950,0,0,-1,0,1,,Bra,Shyle,699,199,Padded
103977,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103951,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103978,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103952,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103979,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103953,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103980,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103954,0,0,2,0,1,,Bra,Shyle,699,199,Padded
103981,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103955,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103982,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103956,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103983,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103957,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103984,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103958,0,0,0,0,0,,Bra,Susie,799,199,Padded
103985,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103959,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103986,0,0,0,0,0,,Bra,Susie,799,199,Padded
103960,0,0,0,0,0,,Bra,Shyaway,699,199,Padded
103987,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
103961,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
103988,0,0,3,0,2,,Bra,Shyaway,699,199,Padded
103962,0,0,3,0,1,,Bra,Shyaway,799,199,Padded
103989,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
103963,0,0,0,0,0,,Bra,Shyaway,699,199,Padded
103990,0,0,3,0,1,,Bra,Shyaway,799,199,Padded
103964,0,0,0,0,0,,Bra,Shyaway,699,199,Padded
103991,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103965,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103992,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103966,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103993,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103967,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103994,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103968,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103995,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103969,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103996,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103970,0,0,1,0,1,,Bra,Shyle,699,199,Padded
103997,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103971,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103998,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103972,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103999,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103973,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104000,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103974,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104001,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103975,0,0,0,0,0,,Bra,Susie,699,199,Padded
104002,0,0,0,0,0,,Bra,Susie,699,199,Padded
103976,0,0,0,0,0,,Bra,Susie,699,199,Padded
104003,0,0,1,0,1,,Bra,Susie,799,199,Padded
103977,0,0,0,0,0,,Bra,Susie,799,199,Padded
104004,0,0,0,0,0,,Bra,Susie,699,199,Padded
103978,0,0,0,27,2,,Bra,Susie,699,199,Padded
104005,0,0,0,0,0,,Bra,Shyle,699,199,Padded
103979,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104006,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103980,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104007,0,0,0,0,0,,Bra,Shyle,799,199,Padded
103981,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104008,0,0,0,0,0,,Bra,Susie,649,199,Padded
103982,0,0,0,0,0,,Bra,Susie,799,199,Padded
104009,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
103983,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
104010,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
103984,0,0,0,0,0,,Bra,Shyaway,699,199,Padded
104011,0,0,-1,0,1,,Bra,Shyaway,799,199,Padded
103985,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
104012,0,0,1,0,1,,Bra,Shyle,649,199,Padded
103986,0,0,4,0,1,,Bra,Shyle,649,199,Padded
104013,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103987,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104014,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103988,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104015,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103989,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104016,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103990,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104017,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103991,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104018,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103992,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104019,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103993,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104020,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103994,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104021,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103995,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104022,0,0,8,0,2,,Bra,Shyle,649,199,Padded
103996,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104023,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103997,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104024,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103998,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104025,0,0,0,0,0,,Bra,Shyle,649,199,Padded
103999,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104026,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104000,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104027,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104001,0,0,1,0,1,,Bra,Shyle,649,199,Padded
104028,0,0,0,0,0,,Bra,Shyle,649,199,Padded
104002,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
104029,0,0,0,0,0,,Bra,Shyaway,799,199,Padded
104003,0,0,1,0,1,,Bra,Shyaway,799,199,Padded
104030,0,0,0,0,0,,Bra,Susie,799,199,Padded
104004,0,0,3,0,1,,Bra,Susie,699,199,Padded
104031,0,0,0,0,0,,Bra,Susie,699,199,Padded
104005,0,0,0,0,0,,Bra,Susie,699,199,Padded
104032,0,0,-1,0,1,,Bra,Susie,699,199,Padded
104006,0,0,0,0,0,,Bra,Susie,699,199,Padded
104033,0,0,0,0,0,,Bra,Susie,699,199,Padded
104007,0,0,4,0,2,,Bra,Susie,699,199,Padded
104034,0,0,0,0,0,,Bra,Susie,799,199,Padded
104008,0,0,2,0,1,,Bra,Susie,799,199,Padded
104035,0,0,0,0,0,,Bra,Susie,799,199,Padded
104009,0,0,4,0,3,,Bra,Susie,799,199,Padded
104036,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
104010,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
104037,0,0,0,0,0,,Bra,Liberti World,649,199,Padded
104011,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104038,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104012,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104039,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104013,0,0,2,0,1,,Bra,Shyle,799,199,Padded
104040,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104014,0,0,3,0,2,,Bra,Susie,799,199,Padded
104041,0,0,0,0,0,,Bra,Susie,799,199,Padded
104015,0,0,0,0,0,,Bra,Cross & Pearl,799,199,Padded
104042,0,0,0,0,0,,Bra,Susie,699,199,Non-Padded
104016,0,0,1,0,1,,Bra,Susie,699,199,Non-Padded
104043,0,0,0,0,0,,Bra,Shyle,599,199,Padded
104017,0,0,0,0,0,,Bra,Shyle,599,199,Non-Padded
104044,0,0,0,0,0,,Bra,Shyle,599,199,Padded
104018,0,0,0,0,0,,Bra,Shyle,599,199,Padded
104045,0,0,0,0,0,,Bra,Shyle,599,199,Padded
104019,0,0,0,0,0,,Bra,Susie,799,199,Padded
104046,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104020,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104047,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104021,0,0,2,0,2,,Bra,Shyle,699,199,Padded
104048,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104022,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104049,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104023,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104050,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104024,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104051,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104025,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104052,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104026,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104053,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104027,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104054,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104028,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104055,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104029,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104056,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104030,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104057,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104031,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104058,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104032,0,0,13,0,2,,Bra,Shyle,799,199,Padded
104059,0,0,-1,0,1,,Bra,Shyle,799,199,Padded
104033,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104060,0,0,2,0,2,,Bra,Susie,799,199,Padded
104034,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104061,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104035,0,0,3,0,2,,Bra,Susie,799,199,Padded
104062,0,0,-1,0,1,,Bra,Susie,599,199,Non-Padded
104036,0,0,1,0,1,,Bra,Shyle,960,199,Padded
104063,0,0,0,0,0,,Bra,Susie,699,199,Non-Padded
104037,0,0,21,17,2,,Bra,Shyle,799,199,Padded
104064,0,0,-1,0,1,,Bra,Susie,799,199,Padded
104038,0,0,3,0,1,,Bra,Susie,799,199,Padded
104065,0,0,0,0,0,,Bra,Shyaway,849,199,Padded
104039,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104066,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104040,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104067,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104041,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104068,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104042,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104069,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104043,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104070,0,0,0,0,0,,Bra,Shyle,799,199,Padded
104044,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104071,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104045,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104072,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104046,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104073,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104047,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104074,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104048,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104075,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104049,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104076,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104050,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104077,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104051,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104078,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104052,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104079,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104053,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104080,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104054,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104081,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104055,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104082,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104056,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104083,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104057,0,0,-1,0,1,,Bra,Liberti World,699,199,Non-Padded
104084,0,0,-1,0,1,,Bra,Liberti World,649,199,Non-Padded
104058,0,0,0,0,0,,Bra,Liberti World,649,199,Non-Padded
104085,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104059,0,0,0,0,0,,Bra,Shyle,699,199,Padded
104086,0,0,236,226,4,,Bra,Susie,699,199,Non-Padded
104060,0,0,0,0,0,,Panty,Shyle,449,129,
104087,1,0,0,0,0,,Panty,Shyle,449,129,
104061,0,0,0,0,0,,Accessories,Shyle,299,99,
104088,0,0,0,0,0,,Accessories,Shyle,299,99,
104062,0,0,0,0,0,,Accessories,Shyle,299,99,
104089,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104063,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104090,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104064,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104091,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104065,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104092,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104066,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104093,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104067,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104094,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104068,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104095,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104069,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104096,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104070,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104097,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104071,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104098,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104072,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104099,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104073,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104100,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104074,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104101,0,0,1,0,1,,Clothing,Twin Birds,449,0,
104075,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104102,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104076,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104103,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104077,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104104,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104078,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104105,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104079,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104106,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104080,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104107,0,0,0,0,0,,Clothing,Twin Birds,449,0,
104081,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104108,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104082,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104109,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104083,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104110,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104084,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104111,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104085,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104112,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104086,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104113,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104087,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104114,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104088,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104115,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104089,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104116,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104090,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104117,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104091,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104118,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104092,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104119,0,0,0,0,0,,Clothing,Twin Birds,379,0,
104093,0,0,0,0,0,,Shapewear,Enamor,1200,0,
104120,0,0,0,0,0,,Shapewear,Enamor,1075,0,
104094,0,0,0,0,0,,Shapewear,Enamor,1175,0,
104121,0,0,0,0,0,,Shapewear,Enamor,1175,0,
104095,0,0,0,0,0,,Shapewear,Jockey,999,0,
104122,0,0,0,0,0,,Shapewear,Jockey,999,0,
104096,0,0,0,0,0,,Shapewear,Jockey,999,0,
104123,0,0,0,0,0,,Shapewear,Jockey,999,0,
104097,0,0,0,0,0,,Shapewear,Jockey,1299,0,
104124,0,0,0,0,0,,Shapewear,Jockey,1299,0,
104098,0,0,0,0,0,,Shapewear,Jockey,899,0,
104125,0,0,0,0,0,,Shapewear,Jockey,899,0,
104099,0,0,0,0,0,,Panty,Jockey,199,0,
104126,0,0,0,0,0,,Panty,Jockey,199,0,
104100,0,0,0,0,0,,Panty,Jockey,199,0,
104127,0,0,0,0,0,,Panty,Jockey,199,0,
104101,0,0,0,0,0,,Panty,Jockey,199,0,
104128,0,0,0,0,0,,Nightwear,Shyle,956,0,
104102,0,0,0,0,0,,Nightwear,Shyle,1070,0,
104129,0,0,0,0,0,,Nightwear,Shyle,1070,0,
104103,0,0,0,0,0,,Panty,Shyle,299,0,
